review_id,tanggal,username,review,clean_text,nama_produk,variasi_produk,link_gambar,file_gambar,rating,sentiment,sentiment_numeric
CR003522,1/30/2025,wawahmarwah335,"padahal lucu tapi tipis mana nerawang lagi di tambah jahitan nya ad bolong nya gimana ya, tapi maaf ya bukan nya mau menjelek kan",lucu tipis nerawang jahit nya bolong nya gimana maaf nya jelek,Basic Crop Knit Rib Crop Top,Maroon,https://down-id.img.susercontent.com/file/id-11134103-7rasj-m5moas401q2oab; https://down-id.img.susercontent.com/file/id-11134103-7rash-m5moas401q4i4b,CR003522.jpg,2,Negative,0
CS001197,2025-05-17,t2n2clu03o,"buset robek dong
bhnnya tipis tpi y ok lah, 13k doang
tapi masa lu kasih yg robek",buset robek bhnnya tipis tpi doang kasih robek,"Short Sleeve Shirt Rib (LD 90,PJ 43)",Coksu,https://down-id.img.susercontent.com/file/id-11134103-7rbk0-m9vog5vlc5lqf6,CS001197.jpg,2,Negative,0
CS001390,2025-07-04,mv6uhajs_y,Barang rusak,barang rusak,"Short Sleeve Shirt Rib (LD 90,PJ 43)",Coklat,https://down-id.img.susercontent.com/file/id-11134103-7ra0s-mbryppsl1h8z97,CS001390.jpg,2,Negative,0
CT001196,10/21/2024,cindysari026,"tipis bgt,jaitannya ga rapi,ada bolongnya juga, kurang suka yh gini KLO harga murah psti Bhan kurng bgus; kurang rapi; kurang suka",tipis bgtjaitannya rapiada bolong suka gin klo harga murah psti bhan kurng bgus rapi suka,Pufie Crop Top,"Hitam,L",https://down-id.img.susercontent.com/file/id-11134103-7ras9-m1mihsvdw9pa69,CT001196.jpg,1,Negative,0
CT001198,7/10/2025,,"Jelek banget yang dikirim,,, pesan ukuran XL yang dikirim kecil banget tidak akan lagi beli disini, ok lah cukup bintang yang berbicara.",jelek banget kirim pesan ukur kirim banget beli bintang bicara,Pufie Crop Top,"Hitam,XL",https://down-id.img.susercontent.com/file/id-11134103-7ra0h-mc0j70tdaj3w00; https://down-id.img.susercontent.com/file/id-11134103-7ra0l-mc0j70o3i9jfcb; https://down-id.img.susercontent.com/file/id-11134103-7ra0p-mc0j70oxh101f1,CT001198.jpg,1,Negative,0
CU000726,3/30/2025,nuruljihanabdulwahab,tapi sayangnya punya saya robek dan tidak ada respon dari penjual,sayang robek respon jual,Turtleneck Carenina Rib / Atasan Wanita Polos RIB,Putih L,https://down-id.img.susercontent.com/file/id-11134103-7rbk7-m7ywugygar63d1; https://down-id.img.susercontent.com/file/id-11134103-7rbka-m7ywv20hhgqzbe,CU000726.jpg,2,Negative,0
CU000728,12/6/2024,riniafrillsss,"kecil banget plisss, ini mah buat anak umur 3tahun. kecewa banget",banget plisss mah anak umur kecewa banget,Turtleneck Carenina Rib / Atasan Wanita Polos RIB,Abu L,https://down-id.img.susercontent.com/file/id-11134103-7rask-m3g69phry7vc7a; https://down-id.img.susercontent.com/file/id-11134103-7rash-m3g69phry77zc5; https://down-id.img.susercontent.com/file/id-11134103-7rasl-m3g69phry7roeb; https://down-id.img.susercontent.com/file/id-11134103-7rasj-m3g69phry7lae6,CU000728.jpg,2,Negative,0
CU000736,4/22/2025,dillalatifah431,Barang rusak,barang rusak,Turtleneck Carenina Rib / Atasan Wanita Polos RIB,Abu L,https://down-id.img.susercontent.com/file/id-11134103-7rbk8-m8vv86sya9sh05; https://down-id.img.susercontent.com/file/id-11134103-7rbk8-m8vv86sya9hu92; https://down-id.img.susercontent.com/file/id-11134103-7rbk6-m8vv86sya9st12,CU000736.jpg,2,Negative,0
CX002950,6/22/2024,arnillaps,"Mohon untuk ditingkatkan lagi quality controlnya, agar tidak merugikan konsumen dgn mengirimkan barangnya rusak/cacat.",mohon tingkat quality controlnya rugi konsumen dgn kirim barang rusakcacat,APRIL TOP | Atasan Knit Wanita Korean Top Baju Knit Wanita Lengan Panjang Basic Long Sleeve,Black,https://down-id.img.susercontent.com/file/id-11134103-7r98x-lwu2hiydc73xed; https://down-id.img.susercontent.com/file/id-11134103-7r992-lwu2hiyddlod5a,CX002950.jpg,1,Negative,0
CX002951,8/18/2024,,beli pas live kmrn apa apaan datengnya ketek robek pinggir robek iyasih flash sale jd 62rb tp apaan dapetnya baju gini kapok dah,beli pas live kmrn datengnya ketek robek pinggir robek iyasih flash sale dapetnya baju gin kapok dah,APRIL TOP | Atasan Knit Wanita Korean Top Baju Knit Wanita Lengan Panjang Basic Long Sleeve,Grey,https://down-id.img.susercontent.com/file/id-11134103-7r98t-lz32pxxxm71c90,CX002951.jpg,1,Negative,0
CX002965,12/28/2024,risyameisyaira03,mengecewakan sekali👎👎 lain kali di cek dulu barangnya,kecewa kali cek barang,APRIL TOP | Atasan Knit Wanita Korean Top Baju Knit Wanita Lengan Panjang Basic Long Sleeve,Grey,https://down-id.img.susercontent.com/file/id-11134103-7rasm-m4b7njomry555f; https://down-id.img.susercontent.com/file/id-11134103-7rasg-m4b7njon7ee1a6,CX002965.jpg,1,Negative,0
CX002983,12/21/2024,byka_colletion,Warna sesuai tp di kasih baju yg di jahitan sampingnya bolong,warna sesuai kasih baju jahit samping bolong,APRIL TOP | Atasan Knit Wanita Korean Top Baju Knit Wanita Lengan Panjang Basic Long Sleeve,Wine Red,https://down-id.img.susercontent.com/file/id-11134103-7rasd-m41olvup8am299,CX002983.jpg,1,Negative,0
CX002998,12/29/2024,,"jahitan kurang rapih benang dimana mana, setelah dibersihkan bbrp jahitan kebuka kurang bener jahitnya. padahal sy senang sekali dgn baju2 orlo setiap order pasti gapernah satu, tp kali ini saya kecewa tolong di perbaikin lg",jahit rapih benang mana bersih bbrp jahit buka bener jahit senang dgn baju orlo order gapernah kali kecewa tolong perbaikin,APRIL TOP | Atasan Knit Wanita Korean Top Baju Knit Wanita Lengan Panjang Basic Long Sleeve,Wine Red,https://down-id.img.susercontent.com/file/id-11134103-7rasi-m4czgs4yocsac2; https://down-id.img.susercontent.com/file/id-11134103-7rasb-m4czgs4yocxk7c,CX002998.jpg,1,Negative,0
CX003012,7/20/2025,,"minimal kalo mau dikirim barang ny dicek dong lalai banget si, tolong ya harus diliat secara teliti masa rusak gitu tetep dijual gimana si",minimal kalo kirim barang cek lalai banget tolong liat teliti rusak gitu tetep jual gimana,APRIL TOP | Atasan Knit Wanita Korean Top Baju Knit Wanita Lengan Panjang Basic Long Sleeve,Wine Red,https://down-id.img.susercontent.com/file/id-11134103-7ra0i-mcexbeg7dpi826,CX003012.jpg,1,Negative,0
CX003022,10/12/2024,ndahsari95,"Gak amanah , baju bolong di kirim",gak amanah baju bolong kirim,APRIL TOP | Atasan Knit Wanita Korean Top Baju Knit Wanita Lengan Panjang Basic Long Sleeve,Black,https://down-id.img.susercontent.com/file/id-11134103-7ras8-m19zsuj13a6r66; https://down-id.img.susercontent.com/file/id-11134103-7rasc-m19zsuj14or740,CX003022.jpg,1,Negative,0
CX003093,1/8/2025,devianana_21,"apa tidak di cek lagi, masa bolong seperti ini",cek bolong,APRIL TOP | Atasan Knit Wanita Korean Top Baju Knit Wanita Lengan Panjang Basic Long Sleeve,Oat,https://down-id.img.susercontent.com/file/id-11134103-7rasi-m4revi3hddai65; https://down-id.img.susercontent.com/file/id-11134103-7rasf-m4rewepzmmc6dd; https://down-id.img.susercontent.com/file/id-11134103-7rasc-m4rewr4zghny2e,CX003093.jpg,1,Negative,0
CX003108,2/9/2025,savinnavilla,adem banget bahannya dan pas,adem banget bahan pas,APRIL TOP | Atasan Knit Wanita Korean Top Baju Knit Wanita Lengan Panjang Basic Long Sleeve,Charcoal,https://down-id.img.susercontent.com/file/id-11134103-7rasd-m60s9kbqbfpcb7; https://down-id.img.susercontent.com/file/id-11134103-7rasf-m60s9kbqbfko7d; https://down-id.img.susercontent.com/file/id-11134103-7rasm-m60sd5qcwnhk7c,CX003108.jpg,2,Negative,0
CX003113,8/6/2024,febby.25,"lain kali mau ngirim liat dulu kondisi baju ya,baju koyak jangan di kirim ke cust; standar sesuai harga / ngaret ngikut body; standar baju bahan rajut",kali ngirim liat kondisi baju yabaju koyak kirim cust standar sesuai harga ngaret ngikut body standar baju bahan rajut,APRIL TOP | Atasan Knit Wanita Korean Top Baju Knit Wanita Lengan Panjang Basic Long Sleeve,Black,https://down-id.img.susercontent.com/file/id-11134103-7r98y-lylwfyh8se1sf7; https://down-id.img.susercontent.com/file/id-11134103-7r990-lylwfyh8tsm80a,CX003113.jpg,2,Negative,0
CX003124,12/29/2024,bogorallin,jautan tdk rapih; jaitan tdk rapih bolong; jaitan tdk rapih ada bolong dileher,jautan tdk rapih jaitan tdk rapih bolong jaitan tdk rapih bolong leher,APRIL TOP | Atasan Knit Wanita Korean Top Baju Knit Wanita Lengan Panjang Basic Long Sleeve,Charcoal,https://down-id.img.susercontent.com/file/id-11134103-7rasf-m4d4z0ajs0bdd9,CX003124.jpg,2,Negative,0
CX003137,7/12/2025,subsue,baru mau pake ternyata robek nya ampun 😔😭 gabisa di jahit,pake robek nya ampun gabisa jahit,APRIL TOP | Atasan Knit Wanita Korean Top Baju Knit Wanita Lengan Panjang Basic Long Sleeve,Dark Brown,https://down-id.img.susercontent.com/file/id-11134103-7ra0o-mc3m5sznl9une9,CX003137.jpg,2,Negative,0
CX003139,11/5/2024,comrade11,jaitannya berantakan ad yg ketinggalan jg huhu😭😭,jaitannya beranta tinggal huhu,APRIL TOP | Atasan Knit Wanita Korean Top Baju Knit Wanita Lengan Panjang Basic Long Sleeve,Oat,https://down-id.img.susercontent.com/file/id-11134103-7rash-m2843r5ok1v8a2,CX003139.jpg,2,Negative,0
CX003154,7/17/2025,,Tolong di cek lagi kalau mau ngirim!!punyaku bolong gede bgt😭😭,tolong cek ngirimpunyaku bolong gede bgt,APRIL TOP | Atasan Knit Wanita Korean Top Baju Knit Wanita Lengan Panjang Basic Long Sleeve,Charcoal,https://down-id.img.susercontent.com/file/id-11134103-7ra0g-mcawsweznyo557,CX003154.jpg,2,Negative,0
CX003155,12/13/2024,yeniviano,Bolong lain kali di cek lg ka,bolong kali cek,APRIL TOP | Atasan Knit Wanita Korean Top Baju Knit Wanita Lengan Panjang Basic Long Sleeve,Light Denim,https://down-id.img.susercontent.com/file/id-11134103-7rasl-m3qbdlikacpg09,CX003155.jpg,2,Negative,0
CX003185,12/16/2024,wulandarisyamputri,robek,robek,APRIL TOP | Atasan Knit Wanita Korean Top Baju Knit Wanita Lengan Panjang Basic Long Sleeve,Black,https://down-id.img.susercontent.com/file/id-11134103-7rasl-m3ux91f0zaacab,CX003185.jpg,2,Negative,0
CX003216,6/27/2025,fg_hvhk8dq,"apasih knp robek gini; Barang rusak, Kualitas buruk",apasih knp robek gin barang rusak kualitas buruk,APRIL TOP | Atasan Knit Wanita Korean Top Baju Knit Wanita Lengan Panjang Basic Long Sleeve,Black,https://down-id.img.susercontent.com/file/id-11134103-7ra0s-mbgz5f6f50r87e,CX003216.jpg,2,Negative,0
CX003218,8/3/2025,,sayang bgt pdhl bagus tp bolong,sayang bgt pdhl bagus bolong,APRIL TOP | Atasan Knit Wanita Korean Top Baju Knit Wanita Lengan Panjang Basic Long Sleeve,Oat,https://down-id.img.susercontent.com/file/id-11134103-7ra0h-mcyjunfipizoea,CX003218.jpg,2,Negative,0
CY002344,11/18/2024,,"Kecewa banget di kasih baju bolong, mentang2 dapet harga diskon se enak nya saja d krim baju bolong, pdahal kualitas bahan nya bagus bnget melar dingin, maaf ya aku kasih bintang 1",kecewa banget kasih baju bolong mentang dapet harga diskon enak nya krim baju bolong pdahal kualitas bahan nya bagus bnget melar dingin maaf kasih bintang,(PART 1) COD Square Neck Long Sleeve Shirt Blouse - WWC,"Hitam,L",https://down-id.img.susercontent.com/file/id-11134103-7rasb-m2q4xawcl6v3a0; https://down-id.img.susercontent.com/file/id-11134103-7rasi-m2q4xawcl71187,CY002344.jpg,1,Negative,0
CY002350,4/19/2024,ferdyhanjaya_,pas sih di badan tapi bagian ketiak sama lengan kaya gitu😾,pas sih badan ketiak lengan kaya gitu,(PART 1) COD Square Neck Long Sleeve Shirt Blouse - WWC,"Hitam,S",https://down-id.img.susercontent.com/file/id-11134103-7r992-luawyy727xbcaf; https://down-id.img.susercontent.com/file/id-11134103-7r98q-luawyy72ndn622,CY002350.jpg,1,Negative,0
CY002351,2/20/2024,ayuz123._,datengngnya si agak lama terus pas sampe terawang terus juga sobek di jahitannya nitanya si mau order lagi tpi pas tau gini kayaknya engga deh,datengngnya pas sampe terawang sobek jahit nitanya order tpi pas tau gin kayak engga deh,(PART 1) COD Square Neck Long Sleeve Shirt Blouse - WWC,"Hitam,S",https://down-id.img.susercontent.com/file/id-11134103-7r991-lryc3zgieqsn58,CY002351.jpg,1,Negative,0
CY002354,6/5/2024,dn8u8bd4ob,"jelek robek bolong; tipis; pengiriman lama sampe 2 minggu lebih ,,,intinya kurang memuaskan!",jelek robek bolong tipis kirim sampe minggu inti muas,(PART 1) COD Square Neck Long Sleeve Shirt Blouse - WWC,"Hitam,M",https://down-id.img.susercontent.com/file/id-11134103-7r98p-lw54f2ayprpm72,CY002354.jpg,1,Negative,0
CY002372,11/11/2024,irmaainn,"Dapattt hargaaa promooo tapi di bolonggg🥲🥲🥲
Sayang bgt sih ini .",dapattt hargaaa promooo bolonggg sayang bgt sih,(PART 1) COD Square Neck Long Sleeve Shirt Blouse - WWC,"Hitam,L",https://down-id.img.susercontent.com/file/id-11134103-7rasj-m2g5x7lcy5kzbe,CY002372.jpg,1,Negative,0
CY002390,3/24/2024,mumunsbrn,Buat tokonya biar lebih di percaya bisa cek brg sebelum packing,toko biar percaya cek brg packing,(PART 1) COD Square Neck Long Sleeve Shirt Blouse - WWC,"Hitam,XXL",https://down-id.img.susercontent.com/file/id-11134103-7r98q-lt9keh2phgsp0a,CY002390.jpg,1,Negative,0
CY002391,8/12/2024,t5h23zbg30,Ad kotoran di baju Nye knp tidak di perisa dulu kecil juga baju Nye,kotor baju nye knp perisa baju nye,(PART 1) COD Square Neck Long Sleeve Shirt Blouse - WWC,"Hitam,L",https://down-id.img.susercontent.com/file/id-11134103-7r98z-lyuw3rxpvw7vc7,CY002391.jpg,1,Negative,0
CY002393,3/22/2024,mizyanabella,Niat juallaannn ngaaakkkk ibu atu massss..baju Robek gini di kirim memang rada2 tdi ya mau beli 3 baju beda2 warna tpi 1 dllu takut jlk nyata yh iyaa jdi ga beli lgi bye,niat juallaannn ngaaakkkk atu massssbaju robek gin kirim rada tdi beli baju beda warna tpi dllu takut jlk nyata iyaa jdi beli lgi bye,(PART 1) COD Square Neck Long Sleeve Shirt Blouse - WWC,"Hitam,L",https://down-id.img.susercontent.com/file/id-11134103-7r98s-lt6ms42022kdaf,CY002393.jpg,1,Negative,0
CY002395,3/1/2024,linafitriyaniyani,"kecewa banget udah lama datengnya pas Dateng barangnya malah sobek,lain kli periksa dlu sblum di kemas biar amanah klau udh gini udh kapok",kecewa banget udah datengnya pas dateng barang sobeklain kli periksa dlu sblum kemas biar amanah klau udh gin udh kapok,(PART 1) COD Square Neck Long Sleeve Shirt Blouse - WWC,"Hitam,XXL",https://down-id.img.susercontent.com/file/id-11134103-7r98z-lscp5wv05h6ua2,CY002395.jpg,1,Negative,0
CY002405,10/12/2024,aesifatikayanah,"Heran bngt sama qc yg kek gini dilolosin !!!dari toko juga knp brng bermasalah kek gini di krm ke costumer membuat nma toko jlk saja.ga wort it.maaf klo kta""saya nykti",heran bngt kek gin dilolosin toko knp brng masalah kek gin krm costumer nma toko jlk sajaga wort itmaaf klo ktasaya nykti,(PART 1) COD Square Neck Long Sleeve Shirt Blouse - WWC,"Hitam,S",https://down-id.img.susercontent.com/file/id-11134103-7rase-m19iyzwqixcj00; https://down-id.img.susercontent.com/file/id-11134103-7rask-m19iyzwqkbwzf3; https://down-id.img.susercontent.com/file/id-11134103-7rask-m19iyzwqlqhf08,CY002405.jpg,1,Negative,0
CY002427,2/11/2024,dewima112,Sobek dijual mana mau dipakek,sobek jual dipakek,(PART 1) COD Square Neck Long Sleeve Shirt Blouse - WWC,"Abu Tua,M",https://down-id.img.susercontent.com/file/id-11134103-7r990-lrl4egn11lrxbd; https://down-id.img.susercontent.com/file/id-11134103-7r992-lrl4egn11lpj8c,CY002427.jpg,1,Negative,0
CY002444,4/24/2024,,BAGIAN KETIAK ADA YANG ROBEK,ketiak robek,(PART 1) COD Square Neck Long Sleeve Shirt Blouse - WWC,"Putih,M",https://down-id.img.susercontent.com/file/id-11134103-7r98v-luhd6wh87ufke9,CY002444.jpg,1,Negative,0
CY002520,1/10/2024,intantomayahu24,Bagus sih tpi pas nyampe udah robek,bagus sih tpi pas nyampe udah robek,(PART 1) COD Square Neck Long Sleeve Shirt Blouse - WWC,"Abu,M",https://down-id.img.susercontent.com/file/id-11134103-7r98v-lqbwvdgvoutide,CY002520.jpg,1,Negative,0
CY002530,9/13/2024,fitriaindriyaniii99,Baju nya sobek pwehatiin lagi kuantitas nya,baju nya sobek pwehatiin kuantitas nya,(PART 1) COD Square Neck Long Sleeve Shirt Blouse - WWC,"Khaki,XXL",https://down-id.img.susercontent.com/file/id-11134103-7r98o-m03smx2kanew65,CY002530.jpg,1,Negative,0
CY002532,11/7/2024,,"baju sobek,,, ko d jual",baju sobek jual,(PART 1) COD Square Neck Long Sleeve Shirt Blouse - WWC,"Denim,M",https://down-id.img.susercontent.com/file/id-11134103-7rash-m2a05oh4i1k282,CY002532.jpg,1,Negative,0
CY002536,2/4/2024,,gmn ya,gmn,(PART 1) COD Square Neck Long Sleeve Shirt Blouse - WWC,"Putih,S",https://down-id.img.susercontent.com/file/id-11134103-7r98q-lrbhbfvh9idi2e,CY002536.jpg,1,Negative,0
CY002544,7/2/2024,momsziva1403,Sobek,sobek,(PART 1) COD Square Neck Long Sleeve Shirt Blouse - WWC,"Plum,L",https://down-id.img.susercontent.com/file/id-11134103-7r98v-lx7q32kjoe3fb1,CY002544.jpg,1,Negative,0
CY002556,12/15/2024,wm5e4oofs_,jelek,jelek,(PART 1) COD Square Neck Long Sleeve Shirt Blouse - WWC,"Khaki,M",https://down-id.img.susercontent.com/file/id-11134103-7rasl-m3tcrjlisk447d,CY002556.jpg,1,Negative,0
CY002571,12/6/2024,yanirianti239,Kecewa bolong belakang nya,kecewa bolong nya,(PART 1) COD Square Neck Long Sleeve Shirt Blouse - WWC,"Hitam,XL",https://down-id.img.susercontent.com/file/id-11134103-7rasl-m3fvy2har0woe5,CY002571.jpg,1,Negative,0
CY002581,6/9/2024,,"bajunya ada reject an, gak mulus ada jahitan yg bolong belum seesi dijahit",baju reject gak mulus jahit bolong jahit,(PART 1) COD Square Neck Long Sleeve Shirt Blouse - WWC,"Misty,XXL",https://down-id.img.susercontent.com/file/id-11134103-7r98t-lwavge475ulm66,CY002581.jpg,1,Negative,0
CY002582,7/4/2024,rikaalinta,"lumayan kecewa; tipis,adem; jahitan kurang rapi",lumayan kecewa tipisadem jahit rapi,(PART 1) COD Square Neck Long Sleeve Shirt Blouse - WWC,"Abu,S",https://down-id.img.susercontent.com/file/id-11134103-7r98x-lxas2r0muvt622; https://down-id.img.susercontent.com/file/id-11134103-7r98o-lxas2r0muw3h31; https://down-id.img.susercontent.com/file/id-11134103-7r98x-lxas2r0muw18e8; https://down-id.img.susercontent.com/file/id-11134103-7r98p-lxas2r2asg7y91; https://down-id.img.susercontent.com/file/id-11134103-7r98t-lxas2r2ks1f2ba,CY002582.jpg,1,Negative,0
CY002584,5/12/2024,nettysitompul09,"Kualitasnya kurang bagus
Lain kali kalo mau kirim barang perhatikan ya kak, masa banyak yang bolong bolong nya",kualitas bagus kali kalo kirim barang perhati kak bolong bolong nya,(PART 1) COD Square Neck Long Sleeve Shirt Blouse - WWC,"Fanta,S",https://down-id.img.susercontent.com/file/id-11134103-7r98t-lv71niuahq987e,CY002584.jpg,1,Negative,0
CY002586,5/2/2024,r6_kql90ke,"GK sesuai dipoto ,tipis,mana Dateng nya robek lagi",sesuai dipoto tipismana dateng nya robek,(PART 1) COD Square Neck Long Sleeve Shirt Blouse - WWC,"Hitam,M",https://down-id.img.susercontent.com/file/id-11134103-7r98v-lut06pjei81g0c,CY002586.jpg,1,Negative,0
CY002594,4/11/2024,lscka9chy_,hitam; bajunya robek yang satu,hitam baju robek,(PART 1) COD Square Neck Long Sleeve Shirt Blouse - WWC,"Misty,XXL",https://down-id.img.susercontent.com/file/id-11134103-7r991-ltyxoosv4brjd0,CY002594.jpg,1,Negative,0
CY002597,12/25/2024,bs40f526z5,ga rapi gtu sm robek,rapi gtu robek,(PART 1) COD Square Neck Long Sleeve Shirt Blouse - WWC,"Hitam,M",https://down-id.img.susercontent.com/file/id-11134103-7rasb-m474rj562xs74c,CY002597.jpg,1,Negative,0
CY002617,12/26/2024,,"bgs sesuai ekspetasi tpi kecewa sih pas dibuka bolong gtu bajunya ,,lain kali hrs lebih teliti lgi sblm packing",bgs sesuai ekspetasi tpi kecewa sih pas buka bolong gtu baju kali hrs teliti lgi sblm packing,(PART 1) COD Square Neck Long Sleeve Shirt Blouse - WWC,"Hitam,S",https://down-id.img.susercontent.com/file/id-11134103-7rasj-m47sqbt8jyyibe,CY002617.jpg,2,Negative,0
CY002619,10/8/2024,,"Sudah 3 kali beli di sini, dan yg ke 3x bajunya di kasih sobek. Aku kasih bintang 2 ajaa",kali beli baju kasih sobek kasih bintang ajaa,(PART 1) COD Square Neck Long Sleeve Shirt Blouse - WWC,"Maroon,M",https://down-id.img.susercontent.com/file/id-11134103-7rasd-m13uee8tlgfk72; https://down-id.img.susercontent.com/file/id-11134103-7rasi-m13uee8tmv0035; https://down-id.img.susercontent.com/file/id-11134103-7rasi-m13uee8to9kg6a,CY002619.jpg,2,Negative,0
CY002620,8/10/2024,4g0t9_c5a6,"Sengaja aku kasih bintang 2 ,cz baru buka aku teliti jahitannya ada yg sobek d bagian obrasnya. Kainnya tebal bagus jg bajunya. Lain kali d teliti sebelum d kemas 🙏",sengaja kasih bintang buka teliti jahit sobek obras kain tebal bagus baju kali teliti kemas,(PART 1) COD Square Neck Long Sleeve Shirt Blouse - WWC,"Khaki,M",https://down-id.img.susercontent.com/file/id-11134103-7r98t-lyrgx9ucvi72ee; https://down-id.img.susercontent.com/file/id-11134103-7r98y-lyrgx9ucwwric1,CY002620.jpg,2,Negative,0
CY002624,12/16/2024,nuwranti123,"motif bagus si, cuma agak kecewa bgt lah pokoknya saya buka malh udah bolong kek di gigit coro😮‍💨😮‍💨😮‍💨; tipis nyaman sejuk dipake; sejuk dipake, kecema sama bagian lengan saja bolong berlubang itu",motif bagus kecewa bgt pokok buka malh udah bolong kek gigit coro tipis nyaman sejuk dipake sejuk dipake cema lengan bolong lubang,(PART 1) COD Square Neck Long Sleeve Shirt Blouse - WWC,"Hitam,XXL",https://down-id.img.susercontent.com/file/id-11134103-7rasi-m3urr9fk6c9rb6; https://down-id.img.susercontent.com/file/id-11134103-7rash-m3urr9fk6bo0f0,CY002624.jpg,2,Negative,0
CY002626,6/10/2024,ayunita86_,Mendingbeli 1xukuran d atas kalian soalnya kecil barang nya untungnya melar jadi punyaku ttp bisa kepake,mendingbeli xukuran barang nya untung melar punya ttp kepake,(PART 1) COD Square Neck Long Sleeve Shirt Blouse - WWC,"Khaki,S",https://down-id.img.susercontent.com/file/id-11134103-7r98o-lwcq2x1ovwct53,CY002626.jpg,2,Negative,0
CY002666,1/7/2024,melatiandini52544,Duh gmna si admin ga ngeliat lg barang saya sampe robek gtu saya baru buka paket masa baju saya dh robek gtu rugi nih saya 35rb d liat lg dong sebelum barang d packing,duh gmna admin ngeliat barang sampe robek gtu buka paket baju robek gtu rugi nih liat barang packing,(PART 1) COD Square Neck Long Sleeve Shirt Blouse - WWC,"Plum,XXL",https://down-id.img.susercontent.com/file/id-11134103-7r991-lq7ad28jvoslb6,CY002666.jpg,2,Negative,0
CY002674,11/12/2024,1xyr4vn2h8,Pesan 2 yg 1 warna hitam satu lagi warna abu tapi yg warna abu robek bagian lengan nya kalo yg hitam aman aja,pesan warna hitam warna abu warna abu robek lengan nya kalo hitam aman aja,(PART 1) COD Square Neck Long Sleeve Shirt Blouse - WWC,"Hitam,XL",https://down-id.img.susercontent.com/file/id-11134103-7rasj-m2i3skmzj61v76,CY002674.jpg,2,Negative,0
CY002676,4/27/2024,ratnaana111323,Robekk,robekk,(PART 1) COD Square Neck Long Sleeve Shirt Blouse - WWC,"Hitam,M",https://down-id.img.susercontent.com/file/id-11134103-7r98r-luloh61tu7ii76; https://down-id.img.susercontent.com/file/id-11134103-7r98r-luloiiz68p8108,CY002676.jpg,2,Negative,0
CY002684,12/15/2024,anggiiikonyo,"Di lengan nya sobek, seller nya udh di chat no respon, its oke lain kali di cek dulu",lengan nya sobek seller nya udh chat respon its oke kali cek,(PART 1) COD Square Neck Long Sleeve Shirt Blouse - WWC,"Khaki,L",https://down-id.img.susercontent.com/file/id-11134103-7ras8-m3t0bp3c4kcv05,CY002684.jpg,2,Negative,0
CY002716,3/23/2025,,Sedih bajunya bolong bolong lebih teliti lagi klo mau ngirim dicek dulu,sedih baju bolong bolong teliti klo ngirim cek,(PART 1) COD Square Neck Long Sleeve Shirt Blouse - WWC,"Wine,M",https://down-id.img.susercontent.com/file/id-11134103-7rbk5-m7ojjzz12vupe8,CY002716.jpg,2,Negative,0
CY002763,11/9/2024,athsarah88,bolong,bolong,(PART 1) COD Square Neck Long Sleeve Shirt Blouse - WWC,"Hitam,M",https://down-id.img.susercontent.com/file/id-11134103-7rasm-m2e129tbsq9l8e,CY002763.jpg,2,Negative,0
CY002766,11/19/2024,adenellyta,Masak bajunya bolong di kirim kk...,masak baju bolong kirim,(PART 1) COD Square Neck Long Sleeve Shirt Blouse - WWC,"Coksu,L",https://down-id.img.susercontent.com/file/id-11134103-7rask-m2rtoqqmyz0x47,CY002766.jpg,2,Negative,0
CY002793,4/9/2025,371bab78ng,kok dikasih yang robek😭😭😭,kasih robek,(PART 1) COD Square Neck Long Sleeve Shirt Blouse - WWC,"Wine,L",https://down-id.img.susercontent.com/file/id-11134103-7rbk5-m8cpy92p6xx4f9; https://down-id.img.susercontent.com/file/id-11134103-7rbk5-m8cpy92p8chk93; https://down-id.img.susercontent.com/file/id-11134103-7rbk4-m8cpy92p9r2052,CY002793.jpg,2,Negative,0
CZ002815,2/26/2024,,"Parah sih ini. 
Udah salah kirim model, barang yg datangpun sobek. 
Padahal pilih toko ini krn penilaiannya bagus dan bintangnya oke2
Gak ngecek pesanan orang sebelum dikirim, asem. 
Gak lagi deh mesen di toko ini, nyesel",parah sih udah salah kirim model barang datang sobek pilih toko krn nilai bagus bintang oke gak ngecek pesan orang kirim asem gak deh mesen toko nyesel,(PART 1) Square Neck Short Sleeve Shirt Blouse #2900,"Maroon,S",https://down-id.img.susercontent.com/file/id-11134103-7r98q-ls6lu6ggcdx900; https://down-id.img.susercontent.com/file/id-11134103-7r98w-ls6lu6ggdshpb5,CZ002815.jpg,1,Negative,0
DA003507,2024-12-31,cixom,Maaf saya ksih bintang 1 krna jaitan tidak rapi . Atasnya tobdesannya jeblos jadibsobek. lain kali tolong yg teliti ya di cek kmbali,maaf ksih bintang krna jaitan rapi atas tobdesannya jeblos jadibsobek kali tolong teliti cek kmbali,Pushop Basic  Kaos Polos Cotton Combed 30 S Lengan Pendek,"Abu Tua,L",https://down-id.img.susercontent.com/file/id-11134103-7ras9-m4fxn1wh5mdmb3,DA003507.jpg,1,Negative,0
DA003555,2024-04-29,pakudi123,sesuae; tidak nyaman di pakai kain terlalu tipis bahkan nerawang dan molor/melaaar,sesuae nyaman pakai kain tipis nerawang molormelaaar,Pushop Basic  Kaos Polos Cotton Combed 30 S Lengan Pendek,"Navy,L",https://down-id.img.susercontent.com/file/id-11134103-7r98y-luouk2dbq69392,DA003555.jpg,1,Negative,0
